AssetID,Brand,ModelNumber,SerialNumber,Description,IsMissing,IsOOC,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
PB#26,Astera,Pixel Brick,047-0310053,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,
PB#27,Astera,Pixel Brick,047-0312635,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/11/15	bnjm2000	LED Screen cannot on,LX,Store,
PB#28,Astera,Pixel Brick,047-0313638,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,
PB#29,Astera,Pixel Brick,047-0313596,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/11/13	bnjm2000	Display discovered faulty when charging [Marked OOC]|2025/11/20	bnjm2000	Sent to Total Solutions [Location: Total Solutions]|2026/01/08	bnjm2000	Replaced PB15-HOU-BC ($39.52) [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
PB#30,Astera,Pixel Brick,047-0313383,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,
PB#31,Astera,Pixel Brick,047-0315560,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2024/11/01	bnjm2000	Cell 4 overvolt|2025/11/13	bnjm2000	Display discovered faulty when charging [Marked OOC]|2025/11/20	bnjm2000	Sent to Total Solutions [Location: Total Solutions]|2026/01/08	bnjm2000	Replaced PB15-HOU-BC ($39.52) [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
PB#32,Astera,Pixel Brick,047-0313519,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,
PB#33,Astera,Pixel Brick,047-0312748,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#34,Astera,Pixel Brick,047-0308768,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#35,Astera,Pixel Brick,047-0312772,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/08/12	bnjm2000	Screen stopped working after charging [Marked OOC]|2025/08/18	bnjm2000	Sent in to Total Solutions [Location: Total Solutions]|2025/08/27	bnjm2000	Replaced PB15 rear housing assembly, sent back to us by TSM [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
PB#36,Astera,Pixel Brick,047-0312668,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/08/12	bnjm2000	Screen stopped working after charging [Marked OOC]|2025/08/18	bnjm2000	Screen worked again when sending into Total Solutions [Cleared OOC]|2025/09/08	bnjm2000	Device not responsive, no display [Marked OOC]|2025/09/16	bnjm2000	Sent to TSM for repair [Location: Total Solutions]|2025/11/20	bnjm2000	Replaced Housing assembly, battery pack ($51,76), control board ($86.54), service charge ($150). Collected back. [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
PB#37,Astera,Pixel Brick,047-0313949,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/06/05	bnjm2000	Handed over to TSM for repair, spoilt screen
Replaced PB15 Rear Housing Assembly",LX,Store,Store
PB#38,Astera,Pixel Brick,047-0313663,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#39,Astera,Pixel Brick,047-0312708,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#40,Astera,Pixel Brick,047-0316706,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/11/13	bnjm2000	Display discovered faulty when charging [Marked OOC]|2025/11/20	bnjm2000	Sent to Total Solutions [Location: Total Solutions]|2026/01/08	bnjm2000	Replaced PB15-HOU-BC ($39.52) [Location: Store, Cleared OOC, Cleared Missing]",LX,Store,Store
PB#41,Astera,Pixel Brick,047-0308759,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2024/11/15	bnjm2000	Screen dim,LX,Store,Store
PB#42,Astera,Pixel Brick,047-0313840,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/05/02	bnjm2000	Handed over to TSM for repair, spoilt screen
Replaced PB15 Rear Housing Assembly",LX,Store,Store
PB#43,Astera,Pixel Brick,047-0313412,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#44,Astera,Pixel Brick,047-0313874,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#45,Astera,Pixel Brick,047-0312073,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#46,Astera,Pixel Brick,047-0311942,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#47,Astera,Pixel Brick,047-0312764,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#48,Astera,Pixel Brick,047-0313867,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/12/20	bnjm2000	Screed discovered a bit haywire (Wedding of Sabir Ansari & Daniele Lee @ TCP),LX,Store,Store
PB#49,Astera,Pixel Brick,047-0312714,Batt LED Uplighters,False,False,"2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/05/28	bnjm2000	Collected back from TSM, fixed screen",LX,Store,Store
PB#50,Astera,Pixel Brick,047-0313681,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#51,Astera,Pixel Brick,047-0312716,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#52,Astera,Pixel Brick,047-0312631,Batt LED Uplighters,False,True,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2025/11/23	bnjm2000	Discovered screen haywire (Wedding of Eamon & Mia @ Capella) [Marked OOC],LX,Store,Store
PB#53,Astera,Pixel Brick,047-0312617,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#54,Astera,Pixel Brick,047-0308765,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#55,Astera,Pixel Brick,047-0313557,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#56,Astera,Pixel Brick,047-0312739,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#57,Astera,Pixel Brick,04  7-0313057,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#58,Astera,Pixel Brick,047-0313547,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM|2024/11/15	bnjm2000	Screen dim,LX,Store,Store
PB#59,Astera,Pixel Brick,047-0313940,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#60,Astera,Pixel Brick,047-0312649,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#61,Astera,Pixel Brick,047-0312594,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#62,Astera,Pixel Brick,047-0312735,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#63,Astera,Pixel Brick,047-0312678,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
PB#64,Astera,Pixel Brick,047-0312730,Batt LED Uplighters,False,False,2024/12/05	feezahmnsr	2024/12/04 - Full Maintenance By TSM,LX,Store,Store
ART7#01,Astera,AsteraBox Art7-U,025-0935934,WIFI AsteraBox CRMX,False,False,,LX,Store,
ART7#02,Astera,AsteraBox Art7-U,,WIFI AsteraBox CRMX,False,False,,LX,Store,
TT#01,Astera,Titan Tube,038-1045958,LED tube,False,False,,LX,Store,Store
TT#02,Astera,Titan Tube,038-1046322,LED tube,False,False,,LX,Store,Store
TT#03,Astera,Titan Tube,038-1046351,LED tube,False,False,,LX,Store,Store
TT#04,Astera,Titan Tube,038-1046352,LED tube,False,False,,LX,Store,Store
TT#05,Astera,Titan Tube,038-1046362,LED tube,False,False,,LX,Store,Store
TT#06,Astera,Titan Tube,038-1046368,LED tube,False,False,,LX,Store,Store
TT#07,Astera,Titan Tube,038-1046374,LED tube,False,False,,LX,Store,Store
TT#08,Astera,Titan Tube,038-1046376,LED tube,False,False,,LX,Store,Store
TT#09,Astera,Titan Tube,038-1046398,LED tube,False,False,,LX,Store,
TT#10,Astera,Titan Tube,038-1046404,LED tube,False,False,,LX,Store,
TT#11,Astera,Titan Tube,038-1046408,LED tube,False,False,,LX,Store,
TT#12,Astera,Titan Tube,038-1046427,LED tube,False,False,,LX,Store,
TT#13,Astera,Titan Tube,038-1046434,LED tube,False,False,,LX,Store,
TT#14,Astera,Titan Tube,038-1046457,LED tube,False,False,,LX,Store,
TT#15,Astera,Titan Tube,038-1046460,LED tube,False,False,,LX,Store,
TT#16,Astera,Titan Tube,038-1046461,LED tube,False,False,,LX,Store,
CX1204#01,Lite-Puter,CX-1204,11B11R0299,12 Channel Fader Board,False,False,,LX,Store,
CX2#01,Lite-Puter,CX-2,11804R0345,6 Channel Fader Board,False,False,,LX,Store,
DX402A#01,Lite-Puter,DX-402A,07806R2066,4 Channel DMX Dimmer Pack,False,False,,LX,Store,Store
DX402A#02,Lite-Puter,DX-402A,14109R2041,4 Channel DMX Dimmer Pack,False,False,,LX,Store,Store
CAMEO#01,Cameo,Unicon Remote Control,CK01900822,DMX/RDM Controller,False,False,,LX,Store,Store
ECLIPSE#01,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400034,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#02,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400039,300W LED Profile Spot,False,False,2026/01/08	bnjm2000	Screen not working but able to RDM,LX,Store,Store
ECLIPSE#03,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400030,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#04,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400005,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#05,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400026,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#06,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400016,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#07,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112139400432,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#08,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400013,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#09,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400029,300W LED Profile Spot,False,False,,LX,Store,
ECLIPSE#10,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400027,300W LED Profile Spot,False,False,,LX,Store,
ECLIPSE#11,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400006,300W LED Profile Spot,False,False,,LX,Store,
ECLIPSE#12,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400023,300W LED Profile Spot,False,False,,LX,Store,
ECLIPSE#13,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400012,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#14,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400033,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#15,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400028,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#16,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400036,300W LED Profile Spot,False,False,,LX,Store,Store
ECLIPSE#17,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400010,300W LED Profile Spot,False,False,,LX,Store,
ECLIPSE#18,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400001,300W LED Profile Spot,False,False,,LX,Store,
ECLIPSE#19,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400004,300W LED Profile Spot,False,False,,LX,Store,
ECLIPSE#20,Silver Star,Eclipse 1000 RGBAL SS847XAL,MO18112100400009,300W LED Profile Spot,False,False,,LX,Store,
ETCZOOM#01,ETC,Source Four Zoom 25-50deg,,750W Tungsten Fixture,False,False,,LX,Store,Store
ETCZOOM#02,ETC,Source Four Zoom 25-50deg,,750W Tungsten Fixture,False,False,,LX,Store,Store
ETCZOOM#03,ETC,Source Four Zoom 25-50deg,,750W Tungsten Fixture,False,False,,LX,Store,Store
ETCZOOM#04,ETC,Source Four Zoom 25-50deg,,750W Tungsten Fixture,False,False,,LX,Store,Store
ETCZOOM#05,ETC,Source Four Zoom 25-50deg,,750W Tungsten Fixture,False,False,,LX,Store,Store
ETCZOOM#06,ETC,Source Four Zoom 25-50deg,,750W Tungsten Fixture,False,False,,LX,Store,Store
ETCZOOM#07,ETC,Source Four Zoom 25-50deg,,750W Tungsten Fixture,False,False,,LX,Store,
ETCZOOM#08,ETC,Source Four Zoom 25-50deg,,750W Tungsten Fixture,False,False,,LX,Store,
STRIKEM#01,Pomelo,Photon Strike M,,LED MOVING HEAD STROBE 1200W,False,False,,LX,Store,Store
STRIKEM#02,Pomelo,Photon Strike M,,LED MOVING HEAD STROBE 1200W,False,False,,LX,Store,Store
STRIKEM#03,Pomelo,Photon Strike M,,LED MOVING HEAD STROBE 1200W,False,False,,LX,Store,Store
STRIKEM#04,Pomelo,Photon Strike M,,LED MOVING HEAD STROBE 1200W,False,False,,LX,Store,Store
STRIKEM#05,Pomelo,Photon Strike M,,LED MOVING HEAD STROBE 1200W,False,False,,LX,Store,Store
STRIKEM#06,Pomelo,Photon Strike M,,LED MOVING HEAD STROBE 1200W,False,False,,LX,Store,Store
STRIKEM#07,Pomelo,Photon Strike M,,LED MOVING HEAD STROBE 1200W,False,False,,LX,Store,Store
STRIKEM#08,Pomelo,Photon Strike M,,LED MOVING HEAD STROBE 1200W,False,False,,LX,Store,Store
NICKWASH#01,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#02,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#03,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#04,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#05,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#06,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#07,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#08,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#09,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#10,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#11,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,False,,LX,Store,
NICKWASH#12,DTS,NickWash 600,,self-contained compact high-output LED moving head projector,False,True,,LX,Store,
MVSHAZER#01,Le Maitre,MVS Hazer,5317,Hazer machine,False,False,,LX,Store,Store
MVSHAZER#02,Le Maitre,MVS Hazer,2222,Hazer machine,False,False,,LX,Store,Store
63ADB#01,63A 3-Phase DB,Custom DB,,,False,False,,LX,Store,Store
63ADB#02,63A 3-Phase DB,Custom DB,,,False,False,,LX,Store,
32ADB#01,32A 3-Phase DB,Custom DB,,,False,False,,LX,Store,Store
32ADB#02,32A 3-Phase DB,Custom DB,,,False,False,,LX,Store,
LX TREE #01,Versa-Stand,,,Winch Up Lighting Stand,False,False,,LX,Store,
LX TREE #02,Versa-Stand,,,Winch Up Lighting Stand,False,False,,LX,Store,
LX TREE #03,Versa-Stand,,,Winch Up Lighting Stand,False,False,,LX,Store,
LX TREE #04,Versa-Stand,,,Winch Up Lighting Stand,False,False,,LX,Store,
LX TREE #05,Versa-Stand,,,Winch Up Lighting Stand,False,False,,LX,Store,
AURORA#01,Lumenradio,Aurora,MAURA100000710,Single Universe DMX/RDM transceiver with WiFi and Bluetooth,False,False,"2025/07/30	bnjm2000	Send in to TSM for checking, repair. Signal weak [Location: Total Solutions]|2025/08/14	bnjm2000	Collected back from TSM, tested to 5m working. [Location: Store]",LX,Store,Store
AURORA#02,Lumenradio,Aurora,MAURA100000707,Single Universe DMX/RDM transceiver with WiFi and Bluetooth,False,False,"2025/07/30	bnjm2000	Send in to TSM for checking, repair. Signal weak [Location: Total Solutions]|2025/08/14	bnjm2000	Collected back from TSM, tested to 5m working. [Location: Store]",LX,Store,Store
AURORA#03,Lumenradio,Aurora,MAURA100000648,Single Universe DMX/RDM transceiver with WiFi and Bluetooth,False,False,"2025/08/14	bnjm2000	Sent into TSM for testing, range issue [Location: Total Solutions]|2025/08/27	bnjm2000	Tested working ok, sent back to us by TSM [Location: Store]",LX,Store,Store
AURORA#04,Lumenradio,Aurora,MAURA100000981,Single Universe DMX/RDM transceiver with WiFi and Bluetooth,False,False,"2025/08/14	bnjm2000	Sent into TSM for testing, range issue [Location: Total Solutions]|2025/08/27	bnjm2000	Tested working ok, sent back to us by TSM [Location: Store]",LX,Store,Store
DMX RECORDER #01,,XRC-200,2304738,,False,False,,LX,Store,
MOONLITE WDMX #01,Lumenradio,MoonLite,JMRFO000000087,,False,False,,LX,Store,
TRIM-TWO#01,Radial Engineering,Trim-two,,Stereo DI with Level Control,False,False,,AX,Store,Store
TRIM-TWO#02,Radial Engineering,Trim-two,,Stereo DI with Level Control,False,False,,AX,Store,
J48M#01,Radial Engineering,J48 Mono,1466800,Phantom Powered Active Direct Box,False,False,,AX,Store,Store
J48M#02,Radial Engineering,J48 Mono,1466824,Phantom Powered Active Direct Box,False,False,,AX,Store,
J48M#03,Radial Engineering,J48 Mono,1466825,Phantom Powered Active Direct Box,False,False,,AX,Store,
J48M#04,Radial Engineering,J48 Mono,1466872,Phantom Powered Active Direct Box,False,False,,AX,Store,
J48M#05,Radial Engineering,J48 Mono,1466797,Phantom Powered Active Direct Box,False,False,,AX,Store,
J48M#06,Radial Engineering,J48 Mono,1466844,Phantom Powered Active Direct Box,False,False,,AX,Store,Store
J48M#07,Radial Engineering,J48 Mono,,Phantom Powered Active Direct Box,False,False,,AX,Store,
J48M#08,Radial Engineering,J48 Mono,,Phantom Powered Active Direct Box,False,False,,AX,Store,
J48M#09,Radial Engineering,J48 Mono,,Phantom Powered Active Direct Box,False,False,,AX,Store,
J48M#10,Radial Engineering,J48 Mono,,Phantom Powered Active Direct Box,False,False,,AX,Store,
J48S#01,Radial Engineering,J48 Stereo,1294292,Phantom Powered Active Direct Box,False,False,,AX,Store,
J48S#02,Radial Engineering,J48 Stereo,447219,Phantom Powered Active Direct Box,False,False,,AX,Store,Store
J48S#03,Radial Engineering,J48 Stereo,1477169,Phantom Powered Active Direct Box,False,False,,AX,Store,Store
J48S#04,Radial Engineering,J48 Stereo,1477195,Phantom Powered Active Direct Box,False,False,,AX,Store,Store
J48S#05,Radial Engineering,J48 Stereo,1477239,Phantom Powered Active Direct Box,False,False,,AX,Store,Store
J48S#06,Radial Engineering,J48 Stereo,1477193,Phantom Powered Active Direct Box,False,False,2025/10/18	bnjm2000	Reported R side no sound (Wedding of Matthew Chia & Teresa Su @ Capella) [Marked OOC]|2025/12/22	bnjm2000	Tested working by Rafie. [Cleared OOC],AX,Store,Store
USBPRO#01,Radial Engineering,USB-Pro,1550806,USB direct box,False,False,,AX,Store,
USBPRO#02,Radial Engineering,USB-Pro,1550781,USB direct box,False,False,,AX,Store,
USBPRO#03,Radial Engineering,USB-Pro,1550854,USB direct box,False,False,,AX,Store,
USBPRO#04,Radial Engineering,USB-Pro,1550783,USB direct box,False,False,,AX,Store,
DN100#01,Klark Teknik,DN100,,,False,False,,AX,Store,
DN100#02,Klark Teknik,DN100,,,False,False,,AX,Store,
DN100#03,Klark Teknik,DN100,,,False,False,,AX,Store,
DN100#04,Klark Teknik,DN100,,,False,False,,AX,Store,
DN100#05,Klark Teknik,DN100,,,False,False,,AX,Store,
DN200#01,Klark Teknik,DN200,,,False,False,,AX,Store,
DN200#02,Klark Teknik,DN200,,,False,False,,AX,Store,
DN200#03,Klark Teknik,DN200,,,False,False,,AX,Store,
PULSE2#01,Analogue Way,Pulse 2,,Video Switcher,False,False,,VX,Store,
ISOG2#01,Atem,Mini ISO G2,,Video Switcher,False,False,,VX,Store,
40INCH#01,Sharp,,,"40"" TV",False,False,,VX,Store,Store
40INCH#02,Sharp,,,"40"" TV",False,False,,VX,Store,Store
46INCH#01,Sharp,,,"46"" TV",False,False,,VX,Store,
46INCH#02,Sharp,,,"46"" TV",False,False,,VX,Store,
75INCH#01,Samsung,,,"75"" Smart TV",False,False,,VX,Store,
75INCH#02,Samsung,,,"75"" Smart TV",False,False,,VX,Store,
QM75C#01,Samsung,LH75QMCEBGCXXS,0R3KHNIXA00066,"75"" Crystal UHD Signage",False,False,,VX,Store,Store
QM75C#02,Samsung,LH75QMCEBGCXXS,0R3KHNIXA00086,"75"" Crystal UHD Signage",False,False,,VX,Store,Store
QM75C#03,Samsung,LH75QMCEBGCXXS,0R3KHNIXA00093,"75"" Crystal UHD Signage",False,False,,VX,Store,Store
QM75C#04,Samsung,LH75QMCEBGCXXS,0R3KHNIXA00094,"75"" Crystal UHD Signage",False,False,,VX,Store,Store
QM85C#01,Samsung,LH85QMCEBGCXXS,0R3NHNIX600093,"85"" Crystal UHD Signage",False,False,,VX,Store,
QM85C#02,Samsung,LH85QMCEBGCXXS,0R3NHNIXA00012,"85"" Crystal UHD Signage",False,False,,VX,Store,
QM85C#03,Samsung,LH85QMCEBGCXXS,0R3NHNIX600095,"85"" Crystal UHD Signage",False,False,,VX,Store,
QM85C#04,Samsung,LH85QMCEBGCXXS,0R3NHNIX600098,"85"" Crystal UHD Signage",False,False,,VX,Store,
SAMSUNG65#01,Samsung,UN65TU8000F,09L33CSN302823E,"65"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
SAMSUNG65#02,Samsung,UN65TU8000F,09L33CSNB02041F,"65"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
SAMSUNG55#01,Samsung,UN55TU8000F,09KY3CTN800725V,"55"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
SAMSUNG55#02,Samsung,UN55TU8000F,09KY3CNNB02495L,"55"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
SAMSUNG55#03,Samsung,UN55TU8000F,09KY3CAR102988N,"55"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
SAMSUNG55#04,Samsung,UN55TU8000F,09KY3CXNC06984M,"55"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
LG50#01,LG,50NANO75TPA,104INZY62629,"50"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
LG50#02,LG,50NANO75TPA,209INHZ4B729,"50"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
LG50#03,LG,50NANO75TPA,209INVM4B727,"50"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
LG50#04,LG,50NANO75TPA,209INPT4B728,"50"" Crystal UHD 4K Smart TV (2020)",False,False,,VX,Store,
CMD8#01,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,Store
CMD8#02,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,Store
CMD8#03,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,Store
CMD8#04,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,Store
CMD8#05,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,
CMD8#06,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,Store
CMD8#07,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,
CMD8#08,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,Store
CMD8#09,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,Store
CMD8#10,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,Store
CMD8#11,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,
CMD8#12,Chain Master,D8,,1 ton electric chain hoist c/w 18m chain,False,False,2025/09/09	bnjm2000	Maintenance done - greased chain,SK,Store,
CONTROLLER#01,Custom,Chain Hoist Controller,,Chain Hoist Controller,False,False,,SK,Store,Store
HERCULES 8#01,Fenix,HERCULES 8,180439_30,Frontal lifting tower array lifter,False,False,"2025/07/03	bnjm2000	Discovered frayed metal cable during BBC 2025 @ GBTB [Marked OOC]|2025/07/09	bnjm2000	Sent to LSD or servicing (Service order no. 1636) [Location: LSD SG]|2025/09/16	bnjm2000	Collected back from LSD, tested working [Location: Store, Cleared OOC, Cleared Missing]",AX,Store,Store
HERCULES 8#02,Fenix,HERCULES 8,180439_28,Frontal lifting tower array lifter,False,False,,AX,Store,
MASTER4KTX#01,Accsoon,Cineview Master 4K TX,WIT07-0137-BE0F,Wireless SDI/HDMI Transmitter,False,False,,VX,Store,
MASTER4KTX#02,Accsoon,Cineview Master 4K TX,WIT07-0938-BE0B,Wireless SDI/HDMI Transmitter,False,False,,VX,Store,
MASTER4KRX#01,Accsoon,Cineview Master 4K RX,WIT07-0672-BE0F,Wireless SDI/HDMI Receiver,False,False,,VX,Store,
MASTER4KRX#02,Accsoon,Cineview Master 4K RX,WIT07-1438-BE0B,Wireless SDI/HDMI Receiver,False,False,,VX,Store,
MASTER4KRX#03,Accsoon,Cineview Master 4K RX,WIT07-1377-BE0B,Wireless SDI/HDMI Receiver,False,False,,VX,Store,
PERFECTCUE#01,DSAN,PerfectCue Mini,24-24582,Professional Wireless Clicker,False,False,,VX,Store,
