2025/09/24 13:32:25,bnjm2000,Assigned specific asset X12#03 to event 57
2025/09/24 13:32:27,bnjm2000,Assigned specific asset X12#04 to event 57
2025/09/24 13:32:29,bnjm2000,Assigned specific asset X12#15 to event 57
2025/09/24 13:32:31,bnjm2000,Assigned specific asset X12#16 to event 57
2025/09/24 14:06:59,bnjm2000,Removed Yamaha QL1 model from event 54
2025/09/24 14:07:06,bnjm2000,Added 1x Yamaha QL5 model to event 54 (total: 1)
2025/09/24 19:15:42,bnjm2000,Added 2x Pioneer CDJ3000 model to event 62 (total: 2)
2025/09/24 19:15:50,bnjm2000,Added 1x TP-Link TL-SG105 model to event 62 (total: 1)
2025/09/24 19:18:41,bnjm2000,Added 1x Yamaha DM3 model to event 62 (total: 1)
2025/09/24 19:18:45,bnjm2000,Added 1x Yamaha Rio1608-d model to event 62 (total: 1)
2025/09/24 19:18:53,bnjm2000,Added 1x Radial Engineering J48 Mono model to event 62 (total: 1)
2025/09/24 19:19:04,bnjm2000,Assigned asset [MISC]Cat tail to event 62 (unprepared)
2025/09/24 19:19:10,bnjm2000,Assigned asset [MISC]Mic boom stand to event 62 (unprepared)
2025/09/24 19:19:32,bnjm2000,Added 3x Shure ULXD2 model to event 62 (total: 3)
2025/09/24 19:19:35,bnjm2000,Added 1x Shure ULXD4D model to event 62 (total: 1)
2025/09/24 19:20:01,bnjm2000,Added 1x Interspace Industries PCBB3 model to event 61 (total: 1)
2025/09/24 19:20:05,bnjm2000,Added 1x Apple IPAD model to event 61 (total: 1)
2025/09/24 19:26:39,bnjm2000,Added 2x Turbosound IP1000 model to event 62 (total: 2)
2025/09/24 19:46:48,bnjm2000,Added 2x Yamaha DXR10 model to event 62 (total: 2)
2025/09/25 18:40:27,bnjm2000,Created event 69: Dry Hire: Avery Events via web interface
2025/09/25 18:42:09,bnjm2000,Created event 70: Dry Hire: SCM via web interface
2025/09/25 18:42:21,bnjm2000,Added 5x L-Acoustics LA4X model to event 70 (total: 5)
2025/09/25 18:42:51,bnjm2000,Added 2x Pioneer CDJ3000 model to event 69 (total: 2)
2025/09/25 18:53:36,bnjm2000,Assigned specific asset LA4X#01 to event 70
2025/09/25 18:53:38,bnjm2000,Assigned specific asset LA4X#02 to event 70
2025/09/25 18:53:40,bnjm2000,Assigned specific asset LA4X#03 to event 70
2025/09/25 18:53:48,bnjm2000,Assigned specific asset LA4X#09 to event 70
2025/09/25 18:53:49,bnjm2000,Assigned specific asset LA4X#10 to event 70
2025/09/25 19:28:39,bnjm2000,Saved client Ah Kok
2025/09/25 19:28:53,bnjm2000,Updated client Ah Kok
2025/09/28 23:44:45,bnjm2000,Assigned specific asset CDJ3000#01 to event 69
2025/09/28 23:44:46,bnjm2000,Assigned specific asset CDJ3000#02 to event 69
2025/09/28 23:46:02,bnjm2000,Removed L-Acoustics 5XT model from event 61
2025/09/28 23:46:02,bnjm2000,Added 10x L-Acoustics 5XT model to event 61 (total: 10)
2025/09/28 23:46:06,bnjm2000,Removed L-Acoustics ETR5 model from event 61
2025/09/28 23:46:06,bnjm2000,Added 10x L-Acoustics ETR5 model to event 61 (total: 10)
2025/09/28 23:46:11,bnjm2000,Removed L-Acoustics LA12X model from event 61
2025/09/28 23:46:11,bnjm2000,Added 2x L-Acoustics LA12X model to event 61 (total: 2)
2025/09/28 23:46:59,bnjm2000,Removed L-Acoustics 5XT model from event 63
2025/09/28 23:46:59,bnjm2000,Added 52x L-Acoustics 5XT model to event 63 (total: 52)
2025/09/28 23:47:02,bnjm2000,Removed L-Acoustics ETR5 model from event 63
2025/09/28 23:47:02,bnjm2000,Added 52x L-Acoustics ETR5 model to event 63 (total: 52)
2025/09/28 23:51:56,bnjm2000,Removed Yamaha DM3 model from event 62
2025/09/28 23:52:02,bnjm2000,Added 1x Yamaha QL1 model to event 62 (total: 1)
2025/09/28 23:53:29,bnjm2000,Added 12x L-Acoustics X-UL8 model to event 63 (total: 12)
2025/09/28 23:54:00,bnjm2000,Added 1x GrandMA3 Compact XT model to event 63 (total: 1)
2025/09/28 23:58:18,bnjm2000,Added 2x Yamaha Rio3224-d model to event 63 (total: 2)
2025/09/29 00:01:44,bnjm2000,Removed Shure ULXD4D model from event 62
2025/09/29 00:01:44,bnjm2000,Added 2x Shure ULXD4D model to event 62 (total: 2)
2025/09/29 00:04:13,bnjm2000,Removed L-Acoustics LA4X model from event 70
2025/09/29 00:04:13,bnjm2000,Added 6x L-Acoustics LA4X model to event 70 (total: 6)
2025/09/29 00:04:32,bnjm2000,Assigned specific asset LA4X#07 to event 70
