AssetID,Brand,ModelNumber,SerialNumber,Description,DateOfPurchase,DateAdded,DateModified,ChangeHistory,IsMissing,IsOOC,IsDegraded,IsDisposed,IsBulk,Quantity,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
A360#15,Aviom,A360,,Personal Mixer,,2026-06-25T00:00:00,,,True,False,False,False,False,1,,AX,Store,
HOPS8#35,Coda,HOPS8,H8-008,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
HOPS8#36,Coda,HOPS8,H8-009,"dual 8"" point source, 100deg conical",,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#01,D&B,D80,Z271000110731,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#02,D&B,D80,Z271000109912,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#03,D&B,D80,Z271000109911,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#04,D&B,D80,Z271000109910,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#05,D&B,D80,Z271000109909,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#06,D&B,D80,Z271000109908,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#07,D&B,D80,Z271000110181,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#08,D&B,D80,Z271000110182,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#09,D&B,D80,Z271000110183,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#10,D&B,D80,Z271000110184,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#11,D&B,D80,Z271000110185,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#12,D&B,D80,Z271000110233,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#13,D&B,D80,Z271000110734,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#14,D&B,D80,Z271000110733,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#15,D&B,D80,Z271000110732,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#16,D&B,D80,Z271000110253,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#17,D&B,D80,Z271000110730,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#18,D&B,D80,Z271000110729,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#19,D&B,D80,Z271000110180,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#20,D&B,D80,Z271000110179,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#21,D&B,D80,Z271000110162,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#22,D&B,D80,Z271000110161,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#23,D&B,D80,Z271000110160,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#24,D&B,D80,Z271000110159,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#25,D&B,D80,Z271000110186,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#26,D&B,D80,Z271000109913,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#27,D&B,D80,Z271000115384,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#28,D&B,D80,Z271000110234,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#29,D&B,D80,Z271000115382,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#30,D&B,D80,Z271000115375,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#31,D&B,D80,Z271000110239,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#32,D&B,D80,Z271000110240,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#33,D&B,D80,Z271000110241,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#34,D&B,D80,Z271000110242,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#35,D&B,D80,Z271000110243,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#36,D&B,D80,Z271000110237,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#37,D&B,D80,Z271000110105,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#38,D&B,D80,Z271000110106,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#39,D&B,D80,Z271000110107,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#40,D&B,D80,Z271000110108,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#41,D&B,D80,Z271000110109,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#42,D&B,D80,Z271000110110,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#43,D&B,D80,Z271000110238,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#44,D&B,D80,Z271000110244,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#45,D&B,D80,Z271000110236,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#46,D&B,D80,Z271000110235,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#47,D&B,D80,Z271000115374,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#48,D&B,D80,Z271000115377,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#49,D&B,D80,Z271000115392,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#50,D&B,D80,Z271000110254,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#51,D&B,D80,Z271000115391,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#52,D&B,D80,Z271000115397,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#53,D&B,D80,Z271000115376,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#54,D&B,D80,Z271000115396,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#55,D&B,D80,Z271000115383,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#56,D&B,D80,Z271000115381,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#57,D&B,D80,Z271000110252,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#58,D&B,D80,Z271000115380,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#59,D&B,D80,Z271000115379,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#60,D&B,D80,Z271000115378,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#61,D&B,D80,Z271000115393,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#62,D&B,D80,Z271000115385,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80#63,D&B,D80,Z271000115390,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#01,D&B,D40,Z285000001683,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#02,D&B,D40,Z285000001684,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#03,D&B,D40,Z285000001685,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#04,D&B,D40,Z285000001686,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#05,D&B,D40,Z285000001687,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#06,D&B,D40,Z285000001688,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#07,D&B,D40,Z285000003515,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#08,D&B,D40,Z285000003516,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#09,D&B,D40,Z285000003537,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#10,D&B,D40,Z285000003523,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#11,D&B,D40,Z285000003524,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#12,D&B,D40,Z285000003525,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#13,D&B,D40,Z285000001977,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#14,D&B,D40,Z285000001978,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#15,D&B,D40,Z285000001979,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#16,D&B,D40,Z285000001980,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#17,D&B,D40,Z285000001981,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#18,D&B,D40,Z285000001982,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#19,D&B,D40,Z285000003577,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#20,D&B,D40,Z285000003576,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#21,D&B,D40,Z285000003575,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#22,D&B,D40,Z285000003574,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#23,D&B,D40,Z285000003572,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#24,D&B,D40,Z285000001959,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#25,D&B,D40,Z285000003517,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#26,D&B,D40,Z285000003518,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#27,D&B,D40,Z285000003519,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#28,D&B,D40,Z285000003520,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#29,D&B,D40,Z285000003521,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#30,D&B,D40,Z285000003522,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#31,D&B,D40,Z285000001965,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#32,D&B,D40,Z285000001964,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#33,D&B,D40,Z285000001961,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#34,D&B,D40,Z285000001962,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#35,D&B,D40,Z285000001960,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40#36,D&B,D40,Z285000003571,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#01,D&B,D80 Tall Rack,Z557600100100,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#02,D&B,D80 Tall Rack,Z557600100111,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#03,D&B,D80 Tall Rack,Z557600100134,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#04,D&B,D80 Tall Rack,Z557600100110,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#05,D&B,D80 Tall Rack,Z557600100274,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#06,D&B,D80 Tall Rack,Z557600100115,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#07,D&B,D80 Tall Rack,Z557600100106,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#08,D&B,D80 Tall Rack,Z557600100114,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#09,D&B,D80 Tall Rack,Z557600100276,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80TALLRACK#10,D&B,D80 Tall Rack,Z557600100273,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D80SHORTRACK#01,D&B,D80 Short Rack,Z557100100042,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
D40TALLRACK#01,D&B,D40 Tall Rack,Z560100200031,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS100#01,D&B,DS100,,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#01,D&B,DS10,Z401000001937,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#02,D&B,DS10,Z401000002006,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#03,D&B,DS10,Z401000002164,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#04,D&B,DS10,Z401000002008,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#05,D&B,DS10,Z401000005093,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#06,D&B,DS10,Z401000002003,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#07,D&B,DS10,Z401000002010,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#08,D&B,DS10,Z401000002004,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#09,D&B,DS10,Z401000005092,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#10,D&B,DS10,Z401000005067,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DS10#11,D&B,DS10,Z401000002000,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DN1#01,D&B,DN1,Z400100000073,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DN1#02,D&B,DN1,Z400100000660,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DN1#03,D&B,DN1,Z400100000747,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DN1#04,D&B,DN1,Z400100000752,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DN1#05,D&B,DN1,Z400100000746,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
DN1#06,D&B,DN1,Z400100000749,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#01,D&B,LS Panel 2x LKA25,Z557800000290,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#02,D&B,LS Panel 2x LKA25,Z557800000326,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#03,D&B,LS Panel 2x LKA25,Z557800000348,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#04,D&B,LS Panel 2x LKA25,Z557800000256,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#05,D&B,LS Panel 2x LKA25,Z557800000720,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#06,D&B,LS Panel 2x LKA25,Z557800000322,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#07,D&B,LS Panel 2x LKA25,Z557800000301,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#08,D&B,LS Panel 2x LKA25,Z557800000325,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#09,D&B,LS Panel 2x LKA25,Z557800000722,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LSPANEL2XLKA25#10,D&B,LS Panel 2x LKA25,Z557800000728,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#01,D&B,Mains Panel 6x32A,Z557700000216,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#02,D&B,Mains Panel 6x32A,Z557700000220,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#03,D&B,Mains Panel 6x32A,Z557700000251,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#04,D&B,Mains Panel 6x32A,Z557700000223,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#05,D&B,Mains Panel 6x32A,Z557700000488,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#06,D&B,Mains Panel 6x32A,Z557700000218,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#07,D&B,Mains Panel 6x32A,Z557700000209,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#08,D&B,Mains Panel 6x32A,Z557700000217,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#09,D&B,Mains Panel 6x32A,Z557700000489,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSPANEL6X32A#10,D&B,Mains Panel 6x32A,Z557700000491,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40LSPANEL#01,D&B,6xD40 LS Panel,Z557800100024,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40LSPANEL#02,D&B,6xD40 LS Panel,Z557800100079,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40LSPANEL#03,D&B,6xD40 LS Panel,Z557800100031,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40LSPANEL#04,D&B,6xD40 LS Panel,Z557800100070,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40LSPANEL#05,D&B,6xD40 LS Panel,Z557800100076,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40LSPANEL#06,D&B,6xD40 LS Panel,Z557800100035,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40MAINSPANEL#01,D&B,6xD40 Mains Panel,Z560600000031,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40MAINSPANEL#02,D&B,6xD40 Mains Panel,Z560600000052,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40MAINSPANEL#03,D&B,6xD40 Mains Panel,Z560600000007,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40MAINSPANEL#04,D&B,6xD40 Mains Panel,Z560600000044,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40MAINSPANEL#05,D&B,6xD40 Mains Panel,Z560600000051,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
6XD40MAINSPANEL#06,D&B,6xD40 Mains Panel,Z560600000026,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
MAINSLSPANELC#01,D&B,Mains/LS Panel C,Z556600000118,3xNL8/1xLKA25,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#01,D&B,ArraySight Sender,Z571100100558,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#02,D&B,ArraySight Sender,Z571100100579,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#03,D&B,ArraySight Sender,Z571100101875,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#04,D&B,ArraySight Sender,Z571100102049,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#05,D&B,ArraySight Sender,Z571100102357,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#06,D&B,ArraySight Sender,Z571100102718,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#07,D&B,ArraySight Sender,Z571100102719,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#08,D&B,ArraySight Sender,Z571100103049,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#09,D&B,ArraySight Sender,Z571100103050,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#10,D&B,ArraySight Sender,Z571100103055,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#11,D&B,ArraySight Sender,Z571100103056,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#12,D&B,ArraySight Sender,Z571100103342,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#13,D&B,ArraySight Sender,Z571100103363,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#14,D&B,ArraySight Sender,Z571100103364,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#15,D&B,ArraySight Sender,Z571100103460,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTSENDER#16,D&B,ArraySight Sender,Z571100103461,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTMETER#01,D&B,ArraySight Meter,Z576200000742,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTMETER#02,D&B,ArraySight Meter,Z576200000733,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTMETER#03,D&B,ArraySight Meter,Z576200000738,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTMETER#04,D&B,ArraySight Meter,Z576200000737,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTMETER#05,D&B,ArraySight Meter,Z571200000181,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTMETER#06,D&B,ArraySight Meter,Z571200000864,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTMETER#07,D&B,ArraySight Meter,Z571200000310,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
ARRAYSIGHTMETER#08,D&B,ArraySight Meter,,,,2026-06-25T00:00:00,,,True,False,False,False,False,1,,AX,Store,
GSL8#01,D&B,GSL8,Z075000001848,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#02,D&B,GSL8,Z075000001849,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#03,D&B,GSL8,Z075000001850,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#04,D&B,GSL8,Z075000001851,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#05,D&B,GSL8,Z075000001856,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#06,D&B,GSL8,Z075000001857,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#07,D&B,GSL8,Z075000001858,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#08,D&B,GSL8,Z075000001859,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#09,D&B,GSL8,Z075000001860,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#10,D&B,GSL8,Z075000001861,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#11,D&B,GSL8,Z075000001862,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#12,D&B,GSL8,Z075000001863,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#13,D&B,GSL8,Z075000001864,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#14,D&B,GSL8,Z075000001865,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#15,D&B,GSL8,Z075000001866,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#16,D&B,GSL8,Z075000001867,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#17,D&B,GSL8,Z075000001868,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#18,D&B,GSL8,Z075000001869,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#19,D&B,GSL8,Z075000001870,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#20,D&B,GSL8,Z075000001871,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#21,D&B,GSL8,Z075000001872,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#22,D&B,GSL8,Z075000001873,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#23,D&B,GSL8,Z075000001874,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#24,D&B,GSL8,Z075000001875,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#25,D&B,GSL8,Z075000001876,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#26,D&B,GSL8,Z075000001877,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#27,D&B,GSL8,Z075000001878,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#28,D&B,GSL8,Z075000001879,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#29,D&B,GSL8,Z075000003860,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#30,D&B,GSL8,Z075000003861,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#31,D&B,GSL8,Z075000003862,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#32,D&B,GSL8,Z075000003864,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
GSL8#33,D&B,GSL8,Z075000003867,,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
